,Id,Availability,MedicalCondition,UTEExperience,WorkerResilience,WorkerPreference,ProductionPriority,DueDate,FinalAllocation
0,100001.0,1.0,0.0,0.0,0.44,0.3148902626517929,1.0,3.0,0.0
1,100002.0,0.0,1.0,0.0,0.12,0.5942609752572721,1.0,3.0,0.0
2,100003.0,1.0,0.0,1.0,0.96,0.00827553129039216,1.0,3.0,0.0
3,100004.0,0.0,1.0,0.0,0.03,0.6239516255896094,1.0,3.0,0.0
4,100005.0,1.0,0.0,0.0,0.97,0.30880590668214875,1.0,3.0,0.0
5,100006.0,1.0,1.0,0.0,0.96,0.18055879648964807,1.0,3.0,0.0
6,100007.0,0.0,0.0,0.0,0.39,0.27737749943391204,1.0,3.0,0.0
7,100008.0,0.0,1.0,0.0,0.21,0.031078494319330865,1.0,3.0,0.0
8,100009.0,0.0,0.0,0.0,0.11,0.2967864332508436,1.0,3.0,0.0
9,100010.0,1.0,0.0,0.0,0.89,0.2274992843154613,1.0,3.0,0.0
10,100011.0,0.0,1.0,1.0,0.07,0.49811931828887207,1.0,3.0,0.0
11,100012.0,0.0,1.0,1.0,0.71,0.1956406953064087,1.0,3.0,0.0
12,100013.0,0.0,1.0,1.0,0.52,0.39913134738354006,1.0,3.0,0.0
13,100014.0,1.0,0.0,0.0,0.71,0.3943644961318513,1.0,3.0,0.0
14,100015.0,1.0,0.0,0.0,0.15,0.5957485822121035,1.0,3.0,0.0
15,100016.0,0.0,0.0,0.0,0.14,0.37394865320906673,1.0,3.0,0.0
16,100017.0,0.0,1.0,1.0,0.79,0.16305964830730188,1.0,3.0,0.0
17,100018.0,1.0,1.0,1.0,0.26,0.5805151010995645,1.0,3.0,0.0
18,100019.0,0.0,1.0,0.0,0.18,0.45708141910430716,1.0,3.0,0.0
19,100020.0,1.0,0.0,1.0,0.81,0.3077180935968102,1.0,3.0,0.0
20,100021.0,0.0,1.0,0.0,0.88,0.2517869633962356,1.0,3.0,0.0
21,100022.0,0.0,0.0,1.0,0.99,0.18397975286828194,1.0,3.0,0.0
22,100023.0,0.0,1.0,1.0,0.33,0.29019642572928495,1.0,3.0,0.0
23,100024.0,1.0,0.0,1.0,0.48,0.5721154018582579,1.0,3.0,0.0
24,100025.0,1.0,1.0,1.0,0.21,0.44847474776889157,1.0,3.0,0.0
