,Id,Availability,MedicalCondition,UTEExperience,WorkerResilience,WorkerPreference,ProductionPriority,DueDate,FinalAllocation
0,100001.0,1.0,1.0,1.0,0.29,0.09073639868042652,1.0,9.0,0.0
1,100002.0,0.0,1.0,0.0,0.46,0.2678018248162817,1.0,9.0,0.0
2,100003.0,0.0,1.0,1.0,0.45,0.4475399375689505,1.0,9.0,0.0
3,100004.0,0.0,0.0,1.0,0.82,0.3715785279665206,1.0,9.0,0.0
4,100005.0,1.0,0.0,1.0,0.82,0.15892713714889561,1.0,9.0,0.0
5,100006.0,1.0,1.0,1.0,1.0,0.12374665465620287,1.0,9.0,0.0
6,100007.0,1.0,0.0,1.0,0.26,0.1471291453902802,1.0,9.0,0.0
7,100008.0,0.0,0.0,0.0,0.4,0.029584300078704197,1.0,9.0,0.0
8,100009.0,0.0,0.0,0.0,0.29,0.3953491999076848,1.0,9.0,0.0
9,100010.0,1.0,1.0,1.0,0.37,0.6484239269637609,1.0,9.0,0.0
10,100011.0,1.0,0.0,0.0,0.58,0.574846932128366,1.0,9.0,0.0
11,100012.0,0.0,1.0,1.0,0.89,0.1991172845370199,1.0,9.0,0.0
12,100013.0,0.0,1.0,1.0,0.98,0.17039564696793336,1.0,9.0,0.0
13,100014.0,0.0,1.0,1.0,0.62,0.16196340910808765,1.0,9.0,0.0
14,100015.0,0.0,0.0,0.0,0.27,0.16970764192454962,1.0,9.0,0.0
15,100016.0,0.0,1.0,0.0,0.76,0.3664332982156048,1.0,9.0,0.0
16,100017.0,1.0,0.0,1.0,0.94,0.8662957517840095,1.0,9.0,0.0
17,100018.0,0.0,0.0,0.0,0.72,0.37908939689983007,1.0,9.0,0.0
18,100019.0,1.0,0.0,0.0,0.11,0.36985672571322203,1.0,9.0,0.0
19,100020.0,1.0,1.0,0.0,0.85,0.4619823146230748,1.0,9.0,1.0
20,100021.0,1.0,1.0,0.0,0.69,0.4217748590799446,1.0,9.0,0.0
21,100022.0,0.0,0.0,0.0,0.02,0.12131997109530497,1.0,9.0,0.0
22,100023.0,1.0,0.0,0.0,0.87,0.1489229955780957,1.0,9.0,0.0
23,100024.0,1.0,0.0,1.0,0.92,0.15542779700811232,1.0,9.0,0.0
24,100025.0,0.0,1.0,1.0,0.39,0.5136152516971162,1.0,9.0,0.0
25,100026.0,0.0,0.0,1.0,0.67,0.20119284344461197,1.0,9.0,0.0
26,100027.0,0.0,1.0,1.0,0.78,0.3754618347873378,1.0,9.0,0.0
27,100028.0,1.0,0.0,1.0,0.37,0.3994193895998187,1.0,9.0,0.0
28,100029.0,0.0,1.0,0.0,0.2,0.12459009689090149,1.0,9.0,0.0
29,100030.0,1.0,1.0,0.0,0.01,0.42345149444223046,1.0,9.0,0.0
30,100031.0,0.0,0.0,1.0,0.46,0.4010573727890713,1.0,9.0,0.0
31,100032.0,0.0,0.0,0.0,0.76,0.17261803799230105,1.0,9.0,0.0
32,100033.0,1.0,0.0,0.0,0.46,0.24655626379632392,1.0,9.0,0.0
33,100034.0,1.0,0.0,1.0,0.36,0.13342661038051176,1.0,9.0,0.0
34,100035.0,0.0,1.0,1.0,0.3,0.3939701466809018,1.0,9.0,0.0
35,100036.0,0.0,1.0,1.0,0.33,0.5499353483139764,1.0,9.0,0.0
36,100037.0,1.0,1.0,1.0,0.14,0.26726286870455546,1.0,9.0,0.0
37,100038.0,1.0,0.0,1.0,0.38,0.6119267750575192,1.0,9.0,0.0
