,Id,Availability,MedicalCondition,UTEExperience,WorkerResilience,WorkerPreference,ProductionPriority,DueDate,FinalAllocation
0,100001.0,1.0,1.0,0.0,0.49,0.30246859739495274,0.0,4.0,0.0
1,100002.0,0.0,0.0,0.0,0.54,0.04871762100877416,0.0,4.0,0.0
2,100003.0,0.0,0.0,1.0,0.86,0.27365496826030883,0.0,4.0,0.0
3,100004.0,0.0,1.0,0.0,0.33,0.2101980022384634,0.0,4.0,0.0
4,100005.0,1.0,0.0,0.0,0.45,0.36800806084365906,0.0,4.0,0.0
5,100006.0,0.0,0.0,1.0,0.67,0.8509332666049577,0.0,4.0,0.0
6,100007.0,0.0,1.0,0.0,0.91,0.4555256820783502,0.0,4.0,0.0
7,100008.0,1.0,0.0,0.0,0.04,0.49166291053077277,0.0,4.0,0.0
8,100009.0,1.0,0.0,1.0,0.08,0.9054811879859226,0.0,4.0,0.0
9,100010.0,0.0,0.0,0.0,0.32,0.4286398117672161,0.0,4.0,0.0
10,100011.0,0.0,0.0,1.0,0.45,0.34939762229129295,0.0,4.0,0.0
11,100012.0,0.0,0.0,1.0,0.26,0.5045785447512183,0.0,4.0,0.0
12,100013.0,1.0,1.0,1.0,0.18,0.37454859643198324,0.0,4.0,0.0
13,100014.0,1.0,0.0,1.0,0.05,0.051861746686919695,0.0,4.0,0.0
14,100015.0,0.0,1.0,0.0,0.31,0.373460602303051,0.0,4.0,0.0
15,100016.0,1.0,1.0,1.0,0.19,0.2739984024118008,0.0,4.0,0.0
16,100017.0,1.0,1.0,1.0,0.82,0.44110885822405416,0.0,4.0,0.0
17,100018.0,0.0,1.0,1.0,0.93,0.04626649598794893,0.0,4.0,0.0
18,100019.0,0.0,1.0,1.0,0.83,0.7769355291312587,0.0,4.0,0.0
19,100020.0,0.0,0.0,0.0,0.73,0.3876248595536814,0.0,4.0,0.0
20,100021.0,1.0,1.0,0.0,0.8,0.17898140285452957,0.0,4.0,0.0
21,100022.0,0.0,0.0,1.0,0.21,0.06029818161990677,0.0,4.0,0.0
22,100023.0,0.0,0.0,0.0,0.78,0.22901438822224715,0.0,4.0,0.0
23,100024.0,0.0,1.0,0.0,0.36,0.7288334041588443,0.0,4.0,0.0
24,100025.0,0.0,1.0,1.0,0.46,0.38830805460122336,0.0,4.0,0.0
25,100026.0,0.0,1.0,0.0,0.07,0.38564943519471,0.0,4.0,0.0
26,100027.0,0.0,1.0,0.0,0.86,0.4127859525534711,0.0,4.0,0.0
27,100028.0,1.0,1.0,1.0,0.29,0.05903186443923048,0.0,4.0,0.0
28,100029.0,1.0,1.0,1.0,0.53,0.14388423641075038,0.0,4.0,0.0
29,100030.0,0.0,0.0,0.0,0.43,0.21535458058785847,0.0,4.0,0.0
30,100031.0,1.0,0.0,0.0,0.3,0.30393254219770777,0.0,4.0,0.0
31,100032.0,1.0,1.0,0.0,0.11,0.31289297667016847,0.0,4.0,0.0
32,100033.0,1.0,1.0,1.0,0.36,0.2612087347073946,0.0,4.0,0.0
33,100034.0,1.0,1.0,1.0,0.04,0.3308358996577246,0.0,4.0,0.0
34,100035.0,0.0,1.0,0.0,0.77,0.20556568513806833,0.0,4.0,0.0
35,100036.0,1.0,1.0,0.0,0.12,0.6517511038752771,0.0,4.0,1.0
36,100037.0,1.0,0.0,0.0,0.48,0.27342999582607463,0.0,4.0,0.0
37,100038.0,0.0,1.0,0.0,0.56,0.29106590577725827,0.0,4.0,0.0
38,100039.0,1.0,1.0,0.0,0.58,0.0914659034572234,0.0,4.0,0.0
39,100040.0,0.0,1.0,1.0,0.35,0.3991984592791485,0.0,4.0,0.0
40,100041.0,1.0,1.0,1.0,0.79,0.3250027511981212,0.0,4.0,0.0
41,100042.0,0.0,0.0,1.0,0.41,0.26533383222101997,0.0,4.0,0.0
42,100043.0,0.0,1.0,0.0,0.33,0.07021632237433886,0.0,4.0,0.0
43,100044.0,0.0,0.0,1.0,0.59,0.6581906068107026,0.0,4.0,0.0
44,100045.0,1.0,0.0,0.0,0.5,0.36603224595875095,0.0,4.0,0.0
45,100046.0,1.0,1.0,1.0,0.52,0.4286288508569922,0.0,4.0,0.0
46,100047.0,0.0,0.0,1.0,0.89,0.5845815885907761,0.0,4.0,0.0
47,100048.0,1.0,0.0,0.0,0.92,0.11403622275692273,0.0,4.0,0.0
48,100049.0,0.0,0.0,0.0,0.86,0.008080497782004654,0.0,4.0,0.0
49,100050.0,1.0,0.0,0.0,0.41,0.1484225180565651,0.0,4.0,0.0
50,100051.0,0.0,0.0,0.0,0.3,0.3379810952253505,0.0,4.0,0.0
51,100052.0,0.0,0.0,0.0,0.04,0.33915676908649267,0.0,4.0,0.0
52,100053.0,1.0,0.0,0.0,0.16,0.12166227820063405,0.0,4.0,0.0
53,100054.0,0.0,0.0,0.0,0.63,0.2980953323190224,0.0,4.0,0.0
54,100055.0,0.0,1.0,1.0,0.38,0.3950552819461807,0.0,4.0,0.0
55,100056.0,1.0,1.0,0.0,0.74,0.08607707900588862,0.0,4.0,0.0
56,100057.0,0.0,1.0,1.0,0.26,0.11994860005838685,0.0,4.0,0.0
57,100058.0,0.0,1.0,0.0,0.34,0.32671917881415397,0.0,4.0,0.0
58,100059.0,0.0,0.0,0.0,0.68,0.15799821001441156,0.0,4.0,0.0
59,100060.0,0.0,1.0,0.0,0.36,0.3184535136772495,0.0,4.0,0.0
60,100061.0,1.0,0.0,1.0,0.13,0.13800261921346207,0.0,4.0,0.0
61,100062.0,0.0,1.0,0.0,0.35,0.23410811922355387,0.0,4.0,0.0
62,100063.0,0.0,0.0,1.0,0.06,0.44907974891380026,0.0,4.0,0.0
63,100064.0,1.0,1.0,1.0,0.6,0.925449419495319,0.0,4.0,1.0
64,100065.0,0.0,1.0,0.0,0.83,0.45430550236700945,0.0,4.0,0.0
65,100066.0,0.0,1.0,0.0,0.58,0.3005724624163575,0.0,4.0,0.0
66,100067.0,1.0,1.0,1.0,0.58,0.13852365984104448,0.0,4.0,0.0
67,100068.0,1.0,1.0,0.0,0.91,0.3375382094973767,0.0,4.0,1.0
68,100069.0,0.0,0.0,0.0,0.21,0.3247889630627092,0.0,4.0,0.0
69,100070.0,1.0,0.0,1.0,0.87,0.48085575079760673,0.0,4.0,0.0
70,100071.0,0.0,1.0,0.0,0.96,0.6384297643943772,0.0,4.0,0.0
71,100072.0,1.0,1.0,0.0,0.62,0.18360480802306647,0.0,4.0,0.0
72,100073.0,0.0,1.0,0.0,0.99,0.33152519787067664,0.0,4.0,0.0
73,100074.0,1.0,1.0,0.0,0.26,0.35079116584331904,0.0,4.0,0.0
74,100075.0,1.0,1.0,0.0,0.75,0.3898299475219046,0.0,4.0,1.0
75,100076.0,1.0,0.0,0.0,0.04,0.12167969272808801,0.0,4.0,0.0
76,100077.0,0.0,1.0,0.0,0.48,0.5829160303742136,0.0,4.0,0.0
77,100078.0,1.0,1.0,1.0,0.51,0.291506661936026,0.0,4.0,0.0
78,100079.0,1.0,1.0,1.0,0.37,0.35354831713439355,0.0,4.0,0.0
79,100080.0,1.0,1.0,1.0,0.43,0.1811034127616203,0.0,4.0,0.0
80,100081.0,1.0,1.0,0.0,0.31,0.37382492412142193,0.0,4.0,0.0
81,100082.0,1.0,0.0,1.0,0.64,0.3491450791937795,0.0,4.0,0.0
82,100083.0,1.0,0.0,0.0,0.47,0.32456025732439225,0.0,4.0,0.0
83,100084.0,1.0,1.0,1.0,0.93,0.4908632226123012,0.0,4.0,0.0
84,100085.0,0.0,0.0,1.0,0.93,0.18786380086479354,0.0,4.0,0.0
85,100086.0,1.0,1.0,1.0,0.96,0.11614375459700808,0.0,4.0,0.0
86,100087.0,0.0,0.0,0.0,0.31,0.18606952428464554,0.0,4.0,0.0
87,100088.0,1.0,0.0,0.0,0.2,0.5348531070973879,0.0,4.0,0.0
88,100089.0,0.0,1.0,1.0,0.53,0.7024465427280103,0.0,4.0,0.0
89,100090.0,1.0,1.0,1.0,0.4,0.45163438070706624,0.0,4.0,0.0
90,100091.0,0.0,1.0,0.0,0.7,0.2990659713627716,0.0,4.0,0.0
91,100092.0,1.0,0.0,0.0,0.11,0.12099435921861709,0.0,4.0,0.0
92,100093.0,0.0,0.0,0.0,0.41,0.4050500015284581,0.0,4.0,0.0
93,100094.0,0.0,0.0,1.0,0.38,0.5132637614903358,0.0,4.0,0.0
94,100095.0,0.0,1.0,0.0,0.97,0.20793960739723705,0.0,4.0,0.0
95,100096.0,0.0,1.0,1.0,0.14,0.7713825156721495,0.0,4.0,0.0
96,100097.0,0.0,1.0,1.0,0.65,0.28407499476030396,0.0,4.0,0.0
97,100098.0,0.0,0.0,0.0,0.19,0.2673965873770426,0.0,4.0,0.0
98,100099.0,0.0,0.0,0.0,0.3,0.19248950683877608,0.0,4.0,0.0
99,100100.0,0.0,0.0,1.0,0.33,0.3565300787460681,0.0,4.0,0.0
100,100101.0,0.0,1.0,0.0,0.38,0.2711778823508247,0.0,4.0,0.0
101,100102.0,0.0,0.0,0.0,0.11,0.3385994366744971,0.0,4.0,0.0
102,100103.0,0.0,1.0,0.0,0.06,0.47095940170477596,0.0,4.0,0.0
103,100104.0,1.0,0.0,0.0,0.44,0.32642660173499205,0.0,4.0,0.0
104,100105.0,0.0,1.0,1.0,0.63,0.2893887374736671,0.0,4.0,0.0
105,100106.0,1.0,1.0,1.0,0.87,0.3868406800097702,0.0,4.0,0.0
106,100107.0,1.0,1.0,1.0,0.56,0.04596771704622074,0.0,4.0,0.0
107,100108.0,0.0,1.0,0.0,0.29,0.057430761290291704,0.0,4.0,0.0
108,100109.0,0.0,1.0,0.0,0.8,0.4379545720593414,0.0,4.0,0.0
109,100110.0,1.0,0.0,0.0,0.79,0.24533875719456433,0.0,4.0,0.0
110,100111.0,1.0,1.0,0.0,0.36,0.34105099379363146,0.0,4.0,0.0
111,100112.0,0.0,1.0,1.0,0.31,0.4543728718370283,0.0,4.0,0.0
112,100113.0,0.0,1.0,0.0,0.4,0.3651226604784095,0.0,4.0,0.0
113,100114.0,1.0,1.0,1.0,0.21,0.3836838832785236,0.0,4.0,0.0
114,100115.0,0.0,0.0,0.0,0.45,0.48513903788993595,0.0,4.0,0.0
115,100116.0,1.0,1.0,1.0,0.54,0.6753208817757781,0.0,4.0,0.0
116,100117.0,0.0,0.0,1.0,0.02,0.24712013842050892,0.0,4.0,0.0
117,100118.0,1.0,1.0,1.0,0.31,0.1991979813935098,0.0,4.0,0.0
118,100119.0,1.0,1.0,1.0,0.65,0.3585919306495962,0.0,4.0,0.0
119,100120.0,0.0,0.0,0.0,0.36,0.045486857595146105,0.0,4.0,0.0
120,100121.0,0.0,1.0,1.0,0.67,0.4347915951050214,0.0,4.0,0.0
121,100122.0,1.0,0.0,0.0,0.3,0.009519648079024928,0.0,4.0,0.0
122,100123.0,1.0,1.0,0.0,0.46,0.036759167121993036,0.0,4.0,0.0
123,100124.0,1.0,0.0,1.0,0.11,0.01316747127341671,0.0,4.0,0.0
124,100125.0,1.0,1.0,0.0,0.46,0.18359623735597422,0.0,4.0,0.0
125,100126.0,1.0,0.0,0.0,0.99,0.3185878311617903,0.0,4.0,0.0
126,100127.0,1.0,1.0,0.0,0.21,0.03473311037723852,0.0,4.0,0.0
127,100128.0,1.0,0.0,1.0,0.92,0.33062999251335856,0.0,4.0,0.0
128,100129.0,0.0,0.0,0.0,0.13,0.19093786607903268,0.0,4.0,0.0
129,100130.0,1.0,1.0,0.0,0.85,0.4602026771303867,0.0,4.0,1.0
130,100131.0,0.0,1.0,0.0,0.91,0.20868284802959045,0.0,4.0,0.0
131,100132.0,0.0,0.0,1.0,0.36,0.1930358902793877,0.0,4.0,0.0
132,100133.0,1.0,0.0,1.0,0.64,0.163736604619046,0.0,4.0,0.0
133,100134.0,1.0,1.0,1.0,0.66,0.4227020619973467,0.0,4.0,0.0
134,100135.0,1.0,0.0,0.0,0.42,0.3686572078016013,0.0,4.0,0.0
135,100136.0,1.0,1.0,0.0,0.11,0.4678724582559975,0.0,4.0,0.0
136,100137.0,1.0,1.0,1.0,0.29,0.6070952303724623,0.0,4.0,0.0
137,100138.0,1.0,0.0,1.0,0.9,0.27972687214365105,0.0,4.0,0.0
138,100139.0,1.0,1.0,1.0,0.47,0.21971652024291527,0.0,4.0,0.0
139,100140.0,1.0,0.0,0.0,0.34,0.337161345036356,0.0,4.0,0.0
140,100141.0,1.0,1.0,0.0,0.69,0.33966961707573057,0.0,4.0,1.0
141,100142.0,1.0,1.0,0.0,0.76,0.07363505251533464,0.0,4.0,0.0
142,100143.0,1.0,1.0,0.0,0.04,0.4544924454378868,0.0,4.0,0.0
143,100144.0,1.0,1.0,1.0,0.12,0.4646981673853628,0.0,4.0,0.0
144,100145.0,0.0,0.0,0.0,0.18,0.3575923492409686,0.0,4.0,0.0
145,100146.0,1.0,0.0,1.0,0.78,0.054890935312122406,0.0,4.0,0.0
