,Id,Availability,MedicalCondition,UTEExperience,WorkerResilience,WorkerPreference,ProductionPriority,DueDate,FinalAllocation
0,100001.0,0.0,1.0,1.0,0.51,0.5527032308463424,1.0,2.0,0.0
1,100002.0,0.0,1.0,1.0,0.54,0.3511942868693491,1.0,2.0,0.0
2,100003.0,1.0,1.0,0.0,0.8,0.3494703233377572,1.0,2.0,1.0
3,100004.0,1.0,1.0,0.0,0.28,0.6555539652906548,1.0,2.0,1.0
4,100005.0,0.0,1.0,1.0,0.52,0.16319783888784578,1.0,2.0,0.0
5,100006.0,1.0,1.0,0.0,0.46,0.34039744592839444,1.0,2.0,1.0
6,100007.0,1.0,0.0,1.0,0.69,0.4751985622040686,1.0,2.0,0.0
7,100008.0,1.0,0.0,1.0,0.6,0.3738787783979217,1.0,2.0,0.0
8,100009.0,0.0,1.0,1.0,0.72,0.5178625245378372,1.0,2.0,0.0
9,100010.0,1.0,1.0,0.0,0.71,0.43287578892512285,1.0,2.0,1.0
10,100011.0,1.0,0.0,1.0,0.38,0.05482519233028717,1.0,2.0,0.0
11,100012.0,0.0,0.0,0.0,0.58,0.3652730295309839,1.0,2.0,0.0
12,100013.0,0.0,0.0,1.0,0.98,0.15130529972726317,1.0,2.0,0.0
13,100014.0,0.0,0.0,0.0,0.9,0.43983585684456394,1.0,2.0,0.0
14,100015.0,0.0,1.0,0.0,0.95,0.4327939136036163,1.0,2.0,0.0
15,100016.0,0.0,0.0,0.0,0.83,0.16793310439052644,1.0,2.0,0.0
16,100017.0,1.0,0.0,0.0,0.63,0.004149297770241341,1.0,2.0,0.0
17,100018.0,0.0,1.0,1.0,0.45,0.25009931259747303,1.0,2.0,0.0
18,100019.0,1.0,1.0,1.0,0.73,0.23833115686128795,1.0,2.0,0.0
19,100020.0,0.0,0.0,0.0,0.61,0.24357122637193143,1.0,2.0,0.0
20,100021.0,1.0,1.0,0.0,0.86,0.21713854578255143,1.0,2.0,0.0
21,100022.0,1.0,0.0,0.0,0.08,0.15876276837963502,1.0,2.0,0.0
22,100023.0,1.0,0.0,0.0,0.56,0.45149007880867326,1.0,2.0,0.0
23,100024.0,0.0,1.0,1.0,0.17,0.33767182033651433,1.0,2.0,0.0
24,100025.0,1.0,1.0,1.0,0.87,0.16913333980755374,1.0,2.0,0.0
25,100026.0,0.0,0.0,0.0,0.92,0.43938773875816844,1.0,2.0,0.0
26,100027.0,0.0,0.0,0.0,0.73,0.42591334965015193,1.0,2.0,0.0
27,100028.0,1.0,0.0,0.0,0.93,0.10668536279917813,1.0,2.0,0.0
28,100029.0,1.0,0.0,0.0,0.22,0.5792524968076138,1.0,2.0,0.0
