,Id,Availability,MedicalCondition,UTEExperience,WorkerResilience,WorkerPreference,ProductionPriority,DueDate,FinalAllocation
0,100001.0,1.0,1.0,0.0,0.35,0.7677754551476438,0.0,6.0,1.0
1,100002.0,1.0,0.0,0.0,0.95,0.8130907930563961,0.0,6.0,0.0
2,100003.0,1.0,0.0,0.0,0.89,0.4546902607361447,0.0,6.0,0.0
3,100004.0,0.0,1.0,0.0,0.94,0.7036745013450133,0.0,6.0,0.0
4,100005.0,1.0,1.0,0.0,0.5,0.2979446803173441,0.0,6.0,0.0
5,100006.0,1.0,1.0,0.0,0.19,0.4553717076341324,0.0,6.0,0.0
6,100007.0,0.0,1.0,1.0,0.31,0.23827980911194283,0.0,6.0,0.0
7,100008.0,1.0,0.0,1.0,0.98,0.4088330110415855,0.0,6.0,0.0
8,100009.0,0.0,1.0,1.0,0.03,0.6861287629753285,0.0,6.0,0.0
9,100010.0,0.0,0.0,1.0,0.71,0.4701397229029239,0.0,6.0,0.0
10,100011.0,0.0,1.0,0.0,0.15,0.4319174482955203,0.0,6.0,0.0
11,100012.0,0.0,0.0,1.0,0.87,0.05830595631818407,0.0,6.0,0.0
12,100013.0,0.0,1.0,0.0,0.84,0.43401387227879806,0.0,6.0,0.0
13,100014.0,0.0,0.0,0.0,0.08,0.3488384332786317,0.0,6.0,0.0
14,100015.0,1.0,0.0,0.0,0.63,0.11771573021827698,0.0,6.0,0.0
15,100016.0,0.0,1.0,1.0,0.68,0.08177227584466584,0.0,6.0,0.0
16,100017.0,1.0,1.0,0.0,0.15,0.2686577046644614,0.0,6.0,0.0
17,100018.0,0.0,1.0,0.0,0.32,0.41032125882201365,0.0,6.0,0.0
18,100019.0,1.0,0.0,0.0,0.84,0.03364309135756424,0.0,6.0,0.0
19,100020.0,1.0,0.0,0.0,0.46,0.18373738492415714,0.0,6.0,0.0
20,100021.0,0.0,0.0,1.0,0.17,0.26044846441198116,0.0,6.0,0.0
21,100022.0,1.0,1.0,0.0,0.38,0.22368786860988668,0.0,6.0,0.0
22,100023.0,1.0,1.0,1.0,0.24,0.4481515092891709,0.0,6.0,0.0
23,100024.0,0.0,0.0,1.0,0.21,0.5412554511518675,0.0,6.0,0.0
24,100025.0,0.0,0.0,1.0,0.11,0.2287669896322659,0.0,6.0,0.0
25,100026.0,1.0,1.0,1.0,0.82,0.3537021027129485,0.0,6.0,0.0
26,100027.0,0.0,0.0,1.0,0.94,0.4765703157620834,0.0,6.0,0.0
27,100028.0,0.0,0.0,0.0,0.58,0.2351058758023453,0.0,6.0,0.0
28,100029.0,1.0,0.0,0.0,0.34,0.3308405070335726,0.0,6.0,0.0
29,100030.0,0.0,1.0,0.0,0.93,0.2844030062045054,0.0,6.0,0.0
30,100031.0,0.0,0.0,1.0,0.97,0.3830162259342869,0.0,6.0,0.0
31,100032.0,1.0,0.0,1.0,0.32,0.1531208710080433,0.0,6.0,0.0
32,100033.0,1.0,0.0,0.0,0.25,0.2768407540610526,0.0,6.0,0.0
33,100034.0,0.0,0.0,0.0,0.47,0.7572846222384638,0.0,6.0,0.0
34,100035.0,1.0,0.0,1.0,0.6,0.05183620049413447,0.0,6.0,0.0
35,100036.0,0.0,0.0,0.0,0.34,0.2419916572052299,0.0,6.0,0.0
36,100037.0,0.0,0.0,1.0,0.74,0.20550385419594477,0.0,6.0,0.0
37,100038.0,0.0,0.0,1.0,0.74,0.19658866709664466,0.0,6.0,0.0
38,100039.0,0.0,1.0,0.0,0.64,0.081858911857408,0.0,6.0,0.0
39,100040.0,0.0,1.0,1.0,0.47,0.4872595628246258,0.0,6.0,0.0
40,100041.0,1.0,1.0,1.0,0.79,0.48068524685513014,0.0,6.0,0.0
41,100042.0,1.0,0.0,0.0,0.15,0.41981287355757496,0.0,6.0,0.0
42,100043.0,1.0,1.0,1.0,0.87,0.35413164249104867,0.0,6.0,0.0
43,100044.0,1.0,1.0,0.0,0.27,0.2535988703744405,0.0,6.0,0.0
44,100045.0,1.0,1.0,0.0,0.72,0.5217620107315353,0.0,6.0,1.0
45,100046.0,0.0,1.0,1.0,0.02,0.32720711043748096,0.0,6.0,0.0
46,100047.0,1.0,1.0,1.0,0.62,0.3165640000058887,0.0,6.0,0.0
47,100048.0,1.0,1.0,0.0,0.36,0.24143899394365453,0.0,6.0,0.0
48,100049.0,1.0,0.0,1.0,0.21,0.1768625056034272,0.0,6.0,0.0
49,100050.0,0.0,1.0,1.0,0.19,0.270699835083736,0.0,6.0,0.0
50,100051.0,1.0,1.0,0.0,1.0,0.43068923599304626,0.0,6.0,1.0
51,100052.0,1.0,1.0,1.0,0.99,0.11964957787747091,0.0,6.0,0.0
52,100053.0,1.0,1.0,1.0,0.36,0.3086030862921502,0.0,6.0,0.0
53,100054.0,1.0,0.0,0.0,0.77,0.18554785228569248,0.0,6.0,0.0
