,Id,Availability,MedicalCondition,UTEExperience,WorkerResilience,WorkerPreference,ProductionPriority,DueDate,FinalAllocation
0,100001.0,0.0,0.0,0.0,0.7,0.11157545161578677,1.0,8.0,0.0
1,100002.0,0.0,0.0,1.0,0.13,0.298985094514279,1.0,8.0,0.0
2,100003.0,0.0,1.0,0.0,0.07,0.325446798748837,1.0,8.0,0.0
3,100004.0,0.0,0.0,1.0,0.78,0.585422564723666,1.0,8.0,0.0
4,100005.0,1.0,1.0,0.0,0.8,0.2725547690687277,1.0,8.0,0.0
5,100006.0,0.0,1.0,1.0,0.99,0.2812127071181092,1.0,8.0,0.0
6,100007.0,1.0,1.0,1.0,0.04,0.2470168027294124,1.0,8.0,0.0
7,100008.0,0.0,0.0,1.0,0.96,0.31080235917192756,1.0,8.0,0.0
8,100009.0,0.0,1.0,1.0,0.54,0.315805523068383,1.0,8.0,0.0
9,100010.0,0.0,1.0,0.0,0.17,0.3654069296077376,1.0,8.0,0.0
10,100011.0,1.0,1.0,1.0,0.16,0.21860816628801172,1.0,8.0,0.0
11,100012.0,1.0,0.0,1.0,0.86,0.440168985711217,1.0,8.0,0.0
12,100013.0,1.0,1.0,0.0,0.86,0.19891240767086063,1.0,8.0,0.0
13,100014.0,1.0,0.0,0.0,0.8,0.24285601416942723,1.0,8.0,0.0
14,100015.0,1.0,1.0,0.0,0.71,0.5923444566959578,1.0,8.0,1.0
15,100016.0,0.0,0.0,0.0,0.53,0.4397213881105723,1.0,8.0,0.0
16,100017.0,1.0,1.0,1.0,0.08,0.4859232321244879,1.0,8.0,0.0
17,100018.0,0.0,1.0,0.0,0.34,0.3145425021075574,1.0,8.0,0.0
18,100019.0,0.0,0.0,1.0,0.06,0.3319046942887239,1.0,8.0,0.0
19,100020.0,1.0,0.0,0.0,0.1,0.28515573993373944,1.0,8.0,0.0
20,100021.0,1.0,1.0,0.0,0.37,0.395930650188923,1.0,8.0,1.0
21,100022.0,0.0,1.0,0.0,0.81,0.10262786784615259,1.0,8.0,0.0
22,100023.0,0.0,1.0,0.0,0.06,0.3572062877546587,1.0,8.0,0.0
23,100024.0,1.0,0.0,0.0,0.09,0.5573782482658678,1.0,8.0,0.0
24,100025.0,0.0,1.0,1.0,0.92,0.5380491874760166,1.0,8.0,0.0
25,100026.0,0.0,0.0,0.0,0.69,0.03864400677909222,1.0,8.0,0.0
26,100027.0,0.0,1.0,1.0,0.56,0.4665974705536141,1.0,8.0,0.0
27,100028.0,0.0,0.0,1.0,0.55,0.001735096669292346,1.0,8.0,0.0
28,100029.0,0.0,0.0,1.0,0.27,0.19530115870962514,1.0,8.0,0.0
29,100030.0,1.0,0.0,0.0,0.56,0.3913177334329047,1.0,8.0,0.0
30,100031.0,0.0,0.0,0.0,0.4,0.37892312251453353,1.0,8.0,0.0
31,100032.0,0.0,1.0,0.0,0.25,0.7393060685341809,1.0,8.0,0.0
32,100033.0,1.0,1.0,1.0,0.19,0.4757537299799246,1.0,8.0,0.0
33,100034.0,1.0,1.0,1.0,0.38,0.34684847053780105,1.0,8.0,0.0
34,100035.0,0.0,0.0,1.0,0.89,0.500113963162267,1.0,8.0,0.0
35,100036.0,0.0,0.0,1.0,0.51,0.21090666714376752,1.0,8.0,0.0
36,100037.0,1.0,1.0,1.0,0.46,0.504939819467658,1.0,8.0,0.0
37,100038.0,1.0,0.0,0.0,0.66,0.37427150622560884,1.0,8.0,0.0
38,100039.0,1.0,0.0,1.0,0.84,0.33893977363966854,1.0,8.0,0.0
39,100040.0,0.0,0.0,1.0,0.6,0.2472176782018597,1.0,8.0,0.0
40,100041.0,0.0,1.0,0.0,0.27,0.3105745335383568,1.0,8.0,0.0
41,100042.0,1.0,1.0,1.0,0.75,0.3165834617749799,1.0,8.0,0.0
42,100043.0,0.0,0.0,0.0,0.11,0.21738100897709228,1.0,8.0,0.0
43,100044.0,0.0,1.0,0.0,0.44,0.27020772610196264,1.0,8.0,0.0
44,100045.0,0.0,0.0,0.0,0.53,0.07291313581455695,1.0,8.0,0.0
45,100046.0,0.0,1.0,0.0,0.99,0.22684495074858493,1.0,8.0,0.0
46,100047.0,1.0,1.0,0.0,0.19,0.03963675944994123,1.0,8.0,0.0
47,100048.0,1.0,1.0,0.0,0.79,0.21803770843320855,1.0,8.0,0.0
48,100049.0,1.0,0.0,0.0,0.1,0.4194281205969841,1.0,8.0,0.0
49,100050.0,0.0,1.0,0.0,0.37,0.35599070979491804,1.0,8.0,0.0
50,100051.0,1.0,0.0,1.0,0.58,0.3941637119765814,1.0,8.0,0.0
51,100052.0,1.0,0.0,1.0,0.03,0.2577178989490764,1.0,8.0,0.0
52,100053.0,1.0,1.0,0.0,0.96,0.2934659608086504,1.0,8.0,1.0
53,100054.0,1.0,1.0,0.0,0.99,0.24265064144186924,1.0,8.0,0.0
54,100055.0,0.0,1.0,1.0,0.93,0.4777083008320259,1.0,8.0,0.0
55,100056.0,1.0,1.0,1.0,0.67,0.514794634832597,1.0,8.0,0.0
56,100057.0,0.0,1.0,1.0,0.42,0.45811926395779906,1.0,8.0,0.0
57,100058.0,1.0,1.0,1.0,0.03,0.22868838333165872,1.0,8.0,0.0
58,100059.0,1.0,0.0,1.0,0.11,0.2886492205849497,1.0,8.0,0.0
59,100060.0,1.0,1.0,0.0,0.22,0.37321033888747057,1.0,8.0,1.0
60,100061.0,1.0,0.0,0.0,0.09,0.522603537333329,1.0,8.0,0.0
61,100062.0,1.0,0.0,1.0,0.04,0.15519032220758547,1.0,8.0,0.0
62,100063.0,1.0,0.0,1.0,0.17,0.8152411787349684,1.0,8.0,0.0
63,100064.0,0.0,1.0,1.0,0.64,0.22903988475625253,1.0,8.0,0.0
64,100065.0,0.0,0.0,1.0,0.49,0.002788003533532017,1.0,8.0,0.0
65,100066.0,1.0,0.0,0.0,0.78,0.5222412373453394,1.0,8.0,0.0
66,100067.0,0.0,1.0,0.0,0.84,0.4545864014857064,1.0,8.0,0.0
67,100068.0,1.0,1.0,0.0,0.58,0.39639303462043723,1.0,8.0,1.0
68,100069.0,1.0,0.0,1.0,0.32,0.40596655857832614,1.0,8.0,0.0
69,100070.0,1.0,1.0,1.0,0.02,0.4429521703421529,1.0,8.0,0.0
70,100071.0,1.0,0.0,1.0,0.72,0.09357465275537748,1.0,8.0,0.0
71,100072.0,0.0,1.0,0.0,0.94,0.4429105986139617,1.0,8.0,0.0
72,100073.0,0.0,1.0,1.0,0.44,0.3414217379668875,1.0,8.0,0.0
73,100074.0,1.0,0.0,1.0,0.22,0.3951040113050411,1.0,8.0,0.0
74,100075.0,0.0,0.0,1.0,0.62,0.019488076272451523,1.0,8.0,0.0
75,100076.0,0.0,0.0,0.0,0.68,0.2995889778165283,1.0,8.0,0.0
76,100077.0,1.0,0.0,0.0,0.83,0.23869132207882646,1.0,8.0,0.0
77,100078.0,1.0,0.0,1.0,0.51,0.0576755400850755,1.0,8.0,0.0
78,100079.0,0.0,1.0,1.0,0.25,0.3886764548485004,1.0,8.0,0.0
79,100080.0,0.0,1.0,1.0,0.52,0.3815487809118817,1.0,8.0,0.0
80,100081.0,0.0,0.0,0.0,0.49,0.1456971734143648,1.0,8.0,0.0
81,100082.0,1.0,0.0,0.0,0.7,0.37571169252723435,1.0,8.0,0.0
82,100083.0,0.0,0.0,0.0,0.59,0.0799639627260975,1.0,8.0,0.0
83,100084.0,1.0,1.0,0.0,0.67,0.22815060413060823,1.0,8.0,0.0
84,100085.0,1.0,0.0,1.0,0.58,0.4597997627273612,1.0,8.0,0.0
85,100086.0,1.0,1.0,1.0,0.39,0.10335655092953037,1.0,8.0,0.0
86,100087.0,0.0,0.0,1.0,0.85,0.7167183926085058,1.0,8.0,0.0
