,Id,Availability,MedicalCondition,UTEExperience,WorkerResilience,WorkerPreference,ProductionPriority,DueDate,FinalAllocation
0,100001.0,0.0,1.0,0.0,0.54,0.3506152066062272,1.0,10.0,0.0
1,100002.0,1.0,1.0,0.0,0.14,0.09312842717288346,1.0,10.0,0.0
2,100003.0,0.0,0.0,0.0,0.82,0.323018870846227,1.0,10.0,0.0
3,100004.0,0.0,1.0,1.0,0.92,0.0954731041500168,1.0,10.0,0.0
4,100005.0,0.0,1.0,0.0,0.62,0.3925015671587057,1.0,10.0,0.0
5,100006.0,1.0,0.0,0.0,0.41,0.34536298449199987,1.0,10.0,0.0
6,100007.0,0.0,1.0,0.0,0.46,0.5592341678062341,1.0,10.0,0.0
7,100008.0,0.0,1.0,1.0,0.12,0.5095985234309092,1.0,10.0,0.0
8,100009.0,0.0,1.0,0.0,0.41,0.44107048610808824,1.0,10.0,0.0
9,100010.0,0.0,1.0,1.0,0.92,0.34530976309249806,1.0,10.0,0.0
10,100011.0,1.0,0.0,1.0,0.93,0.018384904489716226,1.0,10.0,0.0
11,100012.0,0.0,1.0,0.0,0.53,0.45871895070372753,1.0,10.0,0.0
12,100013.0,0.0,1.0,0.0,0.05,0.34858105378988435,1.0,10.0,0.0
13,100014.0,0.0,0.0,1.0,0.87,0.19448147204925217,1.0,10.0,0.0
14,100015.0,1.0,0.0,1.0,0.85,0.31235248750919586,1.0,10.0,0.0
15,100016.0,1.0,1.0,0.0,0.07,0.17139563172606875,1.0,10.0,0.0
16,100017.0,0.0,1.0,1.0,0.41,0.026838200854440775,1.0,10.0,0.0
17,100018.0,1.0,0.0,0.0,0.63,0.4310199878670113,1.0,10.0,0.0
18,100019.0,0.0,0.0,1.0,0.92,0.310145090847814,1.0,10.0,0.0
19,100020.0,0.0,1.0,0.0,0.56,0.2628444629410954,1.0,10.0,0.0
20,100021.0,0.0,1.0,1.0,0.63,0.47254228878565047,1.0,10.0,0.0
21,100022.0,0.0,0.0,0.0,0.36,0.3954836538356515,1.0,10.0,0.0
22,100023.0,0.0,1.0,1.0,0.36,0.2271396863423761,1.0,10.0,0.0
23,100024.0,0.0,1.0,1.0,0.04,0.3895917072848946,1.0,10.0,0.0
24,100025.0,1.0,1.0,0.0,0.01,0.35997694200299724,1.0,10.0,0.0
25,100026.0,1.0,1.0,0.0,0.5,0.29931435134045165,1.0,10.0,0.0
26,100027.0,0.0,1.0,1.0,0.16,0.4936524347496864,1.0,10.0,0.0
27,100028.0,0.0,1.0,0.0,0.07,0.34088192053610533,1.0,10.0,0.0
28,100029.0,0.0,0.0,1.0,0.08,0.1619602927347138,1.0,10.0,0.0
29,100030.0,0.0,1.0,1.0,0.07,0.6038286432790251,1.0,10.0,0.0
30,100031.0,1.0,0.0,0.0,0.14,0.03418523884226036,1.0,10.0,0.0
31,100032.0,1.0,1.0,0.0,0.21,0.21880213691170683,1.0,10.0,0.0
32,100033.0,1.0,0.0,0.0,0.16,0.509270905148742,1.0,10.0,0.0
33,100034.0,0.0,0.0,0.0,0.74,0.4129534102799277,1.0,10.0,0.0
34,100035.0,0.0,0.0,0.0,0.45,0.4441428024925653,1.0,10.0,0.0
35,100036.0,0.0,1.0,0.0,0.72,0.5133953886124596,1.0,10.0,0.0
36,100037.0,0.0,1.0,1.0,0.69,0.3252013047961807,1.0,10.0,0.0
37,100038.0,0.0,1.0,1.0,0.51,0.2198851884996043,1.0,10.0,0.0
38,100039.0,0.0,0.0,0.0,0.58,0.011894294809056334,1.0,10.0,0.0
39,100040.0,1.0,0.0,0.0,0.14,0.46265000848168863,1.0,10.0,0.0
40,100041.0,0.0,1.0,0.0,0.5,0.21447035847314377,1.0,10.0,0.0
41,100042.0,0.0,0.0,0.0,0.25,0.576549111944972,1.0,10.0,0.0
42,100043.0,1.0,1.0,1.0,0.76,0.5128341185459536,1.0,10.0,0.0
43,100044.0,1.0,1.0,0.0,0.67,0.1634867266765645,1.0,10.0,0.0
44,100045.0,0.0,1.0,1.0,0.88,0.3232838432541125,1.0,10.0,0.0
45,100046.0,1.0,1.0,0.0,0.84,0.4259874126333046,1.0,10.0,1.0
46,100047.0,1.0,1.0,1.0,0.85,0.19390945874598464,1.0,10.0,0.0
47,100048.0,1.0,0.0,0.0,0.63,0.48471591940314085,1.0,10.0,0.0
48,100049.0,1.0,1.0,1.0,0.34,0.17046105442652373,1.0,10.0,0.0
49,100050.0,1.0,1.0,1.0,0.09,0.6981278842402576,1.0,10.0,0.0
50,100051.0,1.0,0.0,0.0,0.72,0.2824275358324907,1.0,10.0,0.0
51,100052.0,1.0,0.0,0.0,0.96,0.08416826320138651,1.0,10.0,0.0
52,100053.0,1.0,0.0,1.0,0.98,0.3874248986133835,1.0,10.0,0.0
53,100054.0,1.0,1.0,0.0,0.16,0.4346074671738849,1.0,10.0,0.0
54,100055.0,0.0,0.0,1.0,0.1,0.29133579280873034,1.0,10.0,0.0
55,100056.0,1.0,1.0,0.0,0.22,0.47835662908301607,1.0,10.0,0.0
56,100057.0,1.0,0.0,1.0,0.25,0.28676295344884717,1.0,10.0,0.0
57,100058.0,0.0,1.0,1.0,0.58,0.6371976714477913,1.0,10.0,0.0
58,100059.0,1.0,0.0,0.0,0.56,0.16357228974606536,1.0,10.0,0.0
59,100060.0,0.0,1.0,1.0,0.25,0.2196821027376594,1.0,10.0,0.0
60,100061.0,1.0,0.0,0.0,0.05,0.31180847997614175,1.0,10.0,0.0
61,100062.0,0.0,0.0,1.0,0.45,0.5797855826518734,1.0,10.0,0.0
62,100063.0,0.0,0.0,1.0,0.93,0.2818099756277264,1.0,10.0,0.0
63,100064.0,0.0,1.0,0.0,0.76,0.42189998475612295,1.0,10.0,0.0
64,100065.0,1.0,1.0,1.0,0.48,0.42342473955150933,1.0,10.0,0.0
65,100066.0,1.0,0.0,1.0,0.88,0.404045334744015,1.0,10.0,0.0
66,100067.0,0.0,1.0,0.0,0.03,0.4002345482940102,1.0,10.0,0.0
67,100068.0,0.0,1.0,0.0,0.97,0.11085973089638296,1.0,10.0,0.0
68,100069.0,0.0,1.0,1.0,0.0,0.2882328258090997,1.0,10.0,0.0
69,100070.0,0.0,1.0,0.0,0.04,0.4016259136153228,1.0,10.0,0.0
70,100071.0,1.0,1.0,0.0,0.37,0.05395608225497782,1.0,10.0,0.0
71,100072.0,1.0,1.0,1.0,0.08,0.34652963648882584,1.0,10.0,0.0
72,100073.0,0.0,0.0,1.0,0.92,0.09168556965058283,1.0,10.0,0.0
73,100074.0,1.0,0.0,1.0,0.07,0.5569921752217591,1.0,10.0,0.0
74,100075.0,1.0,0.0,0.0,0.97,0.16639700832473828,1.0,10.0,0.0
75,100076.0,1.0,1.0,0.0,0.41,0.31945960994952444,1.0,10.0,0.0
76,100077.0,0.0,1.0,1.0,0.28,0.17352721873097798,1.0,10.0,0.0
77,100078.0,0.0,0.0,0.0,0.21,0.6222545660485637,1.0,10.0,0.0
78,100079.0,0.0,0.0,1.0,0.21,0.2841536293756346,1.0,10.0,0.0
79,100080.0,0.0,1.0,1.0,0.45,0.35929420380904664,1.0,10.0,0.0
80,100081.0,1.0,0.0,0.0,0.22,0.3484940995638234,1.0,10.0,0.0
81,100082.0,0.0,1.0,0.0,0.27,0.3876556037417071,1.0,10.0,0.0
82,100083.0,0.0,1.0,0.0,0.11,0.08149860129622044,1.0,10.0,0.0
83,100084.0,1.0,1.0,1.0,0.86,0.18600754297067015,1.0,10.0,0.0
84,100085.0,1.0,0.0,1.0,0.95,0.43989107119619864,1.0,10.0,0.0
85,100086.0,0.0,1.0,1.0,0.73,0.49730235285603214,1.0,10.0,0.0
86,100087.0,1.0,1.0,1.0,0.78,0.46481739949180956,1.0,10.0,0.0
87,100088.0,1.0,1.0,0.0,0.33,0.4571688502533227,1.0,10.0,0.0
88,100089.0,0.0,0.0,1.0,0.66,0.15548227454482277,1.0,10.0,0.0
89,100090.0,1.0,0.0,1.0,0.49,0.44684299417014495,1.0,10.0,0.0
90,100091.0,1.0,1.0,1.0,0.18,0.5223454791025847,1.0,10.0,0.0
91,100092.0,1.0,1.0,0.0,0.89,0.08611954737650836,1.0,10.0,0.0
92,100093.0,1.0,0.0,1.0,0.66,0.39952435031733174,1.0,10.0,0.0
93,100094.0,0.0,1.0,1.0,0.05,0.011773239812035041,1.0,10.0,0.0
94,100095.0,0.0,1.0,1.0,0.04,0.005366101604983769,1.0,10.0,0.0
95,100096.0,1.0,0.0,1.0,0.43,0.25769862169344915,1.0,10.0,0.0
96,100097.0,1.0,1.0,1.0,0.64,0.1291053049131317,1.0,10.0,0.0
97,100098.0,0.0,1.0,0.0,0.81,0.28561354295985614,1.0,10.0,0.0
98,100099.0,0.0,1.0,0.0,0.1,0.37664255256267837,1.0,10.0,0.0
99,100100.0,1.0,1.0,0.0,0.48,0.4535896891405091,1.0,10.0,1.0
100,100101.0,1.0,1.0,0.0,0.87,0.45342796519063044,1.0,10.0,1.0
101,100102.0,1.0,0.0,1.0,0.31,0.05614978867790309,1.0,10.0,0.0
102,100103.0,1.0,0.0,1.0,0.19,0.31817303201509073,1.0,10.0,0.0
103,100104.0,1.0,0.0,1.0,0.04,0.1668523427998375,1.0,10.0,0.0
104,100105.0,0.0,0.0,0.0,0.12,0.3929846891198208,1.0,10.0,0.0
105,100106.0,0.0,0.0,0.0,0.15,0.028163130448801425,1.0,10.0,0.0
106,100107.0,1.0,0.0,0.0,0.93,0.1328152280961163,1.0,10.0,0.0
107,100108.0,0.0,0.0,1.0,0.0,0.3647937732341916,1.0,10.0,0.0
108,100109.0,0.0,0.0,1.0,0.8,0.1676460556716457,1.0,10.0,0.0
109,100110.0,0.0,0.0,1.0,0.58,0.5778352839241082,1.0,10.0,0.0
110,100111.0,1.0,0.0,0.0,0.93,0.2797663903768592,1.0,10.0,0.0
111,100112.0,1.0,1.0,0.0,0.45,0.40142779580002336,1.0,10.0,0.0
112,100113.0,1.0,0.0,0.0,0.83,0.12640216618009883,1.0,10.0,0.0
113,100114.0,1.0,0.0,1.0,0.41,0.25128117617326473,1.0,10.0,0.0
114,100115.0,1.0,0.0,1.0,0.13,0.40106986675620554,1.0,10.0,0.0
115,100116.0,0.0,1.0,1.0,0.18,0.4148128704006297,1.0,10.0,0.0
116,100117.0,0.0,1.0,0.0,0.85,0.8327252704303353,1.0,10.0,0.0
117,100118.0,1.0,1.0,1.0,0.3,0.1371173531664629,1.0,10.0,0.0
118,100119.0,0.0,1.0,0.0,0.98,0.3951665015877408,1.0,10.0,0.0
119,100120.0,1.0,1.0,0.0,0.36,0.3894301114319559,1.0,10.0,0.0
120,100121.0,0.0,0.0,0.0,0.01,0.2861161349195586,1.0,10.0,0.0
121,100122.0,0.0,1.0,0.0,0.0,0.28717433156547506,1.0,10.0,0.0
122,100123.0,1.0,1.0,1.0,0.52,0.025862370871637407,1.0,10.0,0.0
123,100124.0,0.0,0.0,0.0,0.33,0.03186859293509957,1.0,10.0,0.0
124,100125.0,0.0,1.0,0.0,0.11,0.26605095049191324,1.0,10.0,0.0
125,100126.0,0.0,1.0,1.0,0.45,0.004492983644143313,1.0,10.0,0.0
126,100127.0,0.0,0.0,0.0,0.05,0.17033702857709732,1.0,10.0,0.0
127,100128.0,0.0,1.0,0.0,0.13,0.4844852009712953,1.0,10.0,0.0
128,100129.0,0.0,1.0,0.0,0.95,0.7376973086935257,1.0,10.0,0.0
